105,2
106,2
107,2
108,2
109,2
110,1
111,3
112,3
113,1
114,3
115,2
116,4
117,2
118,2
119,1
120,2
121,4
122,4
123,3
124,3
125,4
126,3
127,2
128,1
129,2
130,4
131,2
132,2
133,2
134,4
135,2
136,1
137,4
138,1
139,1
140,2
141,1
142,2
143,3
144,1
145,4
146,1
147,1
148,2
149,3
150,4
151,1
152,1
153,4
154,4
155,4
156,1
157,1
158,1
159,2
160,4
161,2
162,4
163,1
164,4
165,1
166,1
167,1
168,1
169,1
170,3
171,4
172,2
173,4
174,2
175,2
176,3
177,3
178,4
179,2
180,1
181,1
182,3
183,1
184,4
185,4
186,2
187,1
188,2
189,4
190,1
191,1
192,3
193,4
194,2
195,1
196,4
197,4
198,1
199,4
200,3
201,3
202,2
203,4
204,1
205,1
206,4
207,3
208,2
209,1
210,2
211,1
212,2
213,4
214,3
215,4
216,1
217,4
218,3
219,4
220,3
221,3
222,1
223,3
224,1
225,3
226,3
227,1
228,4
229,1
230,1
231,3
232,4
233,1
234,1
235,4
236,2
237,3
238,3
239,4
240,1
241,4
242,4
243,3
244,3
245,1
246,4
247,2
248,1
249,2
250,2
251,1
252,2
253,4
254,2
255,4
256,3
257,4
258,1
259,2
260,2
261,4
262,3
263,4
264,1
265,2
266,4
267,2
268,1
269,3
270,2
271,4
272,2
273,1
274,4
275,3
276,2
277,2
278,4
279,2
280,4
281,4
282,4
283,2
284,2
285,4
286,1
287,4
288,2
289,2
290,1
291,4
292,1
293,4
294,1
295,4
296,3
297,2
298,3
299,3
300,3
301,4
302,4
303,1
304,4
305,2
306,3
307,4
308,4
309,4
310,2
311,3
312,4
313,4
314,2
315,4
316,1
317,1
318,1
319,4
320,4
321,1
322,4
323,4
324,3
325,1
326,1
327,3
328,1
329,4
330,2
331,1
332,4
333,4
334,1
335,1
336,1
337,4
338,1
339,4
340,1
341,4
342,4
343,1
344,2
345,2
346,2
347,3
348,3
349,1
350,4
351,2
352,2
353,1
354,2
355,1
356,1
357,1
358,1
359,1
360,3
361,3
362,1
363,1
364,1
365,3
366,2
367,3
368,4
369,3
370,3
371,2
372,4
373,3
374,2
375,1
376,1
377,1
378,2
379,4
380,1
381,4
382,2
383,3
384,4
385,3
386,4
387,1
388,2
389,2
390,3
391,3
392,3
393,1
394,2
395,4
396,4
397,1
398,1
399,3
400,3
401,1
402,1
403,3
404,4
405,3
406,2
407,2
408,4
409,3
410,2
411,3
412,3
413,4
414,3
415,2
416,2
417,2
418,4
419,1
420,1
421,2
422,4
423,4
424,1
425,1
426,4
427,2
428,2
429,4
430,2
431,2
432,1
433,4
434,2
435,2
436,2
437,1
438,1
439,1
440,2
441,1
442,3
443,3
444,3
445,4
446,4
447,3
448,2
449,1
450,3
451,1
452,1
453,2
454,1
455,3
456,4
457,1
458,4
459,2
460,2
461,4
462,3
463,3
464,3
465,2
466,1
467,4
468,4
469,2
470,2
471,2
472,4
473,2
474,4
475,2
476,3
477,1
478,4
479,4
480,3
481,1
482,1
483,3
484,3
485,3
486,1
487,3
488,4
489,2
490,2
491,2
492,2
493,1
494,3
495,3
496,3
497,4
498,4
499,3
500,3
501,4
502,2
503,1
504,3
505,1
506,3
507,4
508,4
509,4
510,4
511,4
512,3
513,1
514,1
515,3
516,4
517,1
518,2
519,2
520,3
521,1
522,1
523,1
524,3
525,3
526,3
527,4
528,4
529,2
530,2
531,4
532,2
533,1
534,2
535,2
536,1
537,1
538,3
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,3
547,4
548,1
549,1
550,4
551,1
552,1
553,4
554,1
555,4
556,3
557,4
558,3
559,3
560,4
561,2
562,4
563,1
564,3
565,3
566,3
567,2
568,4
569,2
570,4
571,4
572,1
573,3
574,2
575,4
576,3
577,2
578,3
579,1
580,3
581,4
582,1
583,1
584,3
585,4
586,2
587,1
588,4
589,3
590,3
591,1
592,3
593,1
594,1
595,2
596,4
597,3
598,4
599,2
600,3
601,2
602,1
603,3
604,3
605,2
606,1
607,3
608,4
609,4
610,2
611,2
612,3
613,4
614,3
615,4
616,3
617,2
618,1
619,4
620,4
621,1
622,1
623,1
624,3
625,2
626,2
627,4
628,2
629,1
630,4
631,3
632,3
633,4
634,1
635,1
636,1
637,3
638,2
639,2
640,3
641,2
642,4
643,2
644,1
645,2
646,1
647,3
648,1
649,3
650,1
651,3
652,2
653,1
654,4
655,3
656,1
657,3
658,3
659,1
660,2
661,1
662,1
663,1
664,2
665,2
666,3
667,1
668,2
669,1
670,4
671,2
672,3
673,3
674,2
675,4
676,3
677,3
678,2
679,4
680,2
681,2
682,2
683,1
684,1
685,1
686,3
687,3
688,2
689,1
690,4
691,4
692,3
693,4
694,3
695,2
696,2
697,4
698,2
699,2
700,4
701,4
702,1
703,3
704,1
705,4
706,2
707,1
708,1
709,2
710,2
711,4
712,4
713,2
714,4
715,1
716,1
717,4
718,1
719,3
720,3
721,2
722,4
723,1
724,2
725,3
726,3
727,3
728,3
729,3
730,2
731,2
732,3
733,3
734,4
735,1
736,2
737,2
738,4
739,4
740,2
741,4
742,2
743,3
744,2
745,2
746,1
747,1
748,2
749,1
750,1
751,2
752,3
753,4
754,2
755,1
756,3
757,2
758,2
759,3
760,2
761,1
762,2
763,3
764,2
765,4
766,3
767,2
768,2
769,2
770,3
771,1
772,4
773,4
774,1
775,4
776,3
777,3
778,1
779,3
780,4
781,2
782,2
783,4
784,3
785,2
786,4
787,1
788,4
789,4
790,2
791,2
792,2
793,4
794,1
795,3
796,3
797,1
798,1
799,4
800,2
801,2
802,2
803,3
804,2
805,4
806,3
807,2
808,3
809,1
810,1
811,3
812,2
813,2
814,1
815,4
816,4
817,2
818,2
819,3
820,1
821,4
822,3
823,3
824,1
825,3
826,1
827,1
828,4
829,1
830,3
831,2
832,4
833,3
834,1
835,2
836,3
837,4
838,2
839,1
840,4
841,1
842,3
843,3
844,2
845,3
846,3
847,2
848,1
849,3
850,3
851,3
852,1
853,1
854,2
855,1
856,1
857,1
858,1
859,1
860,1
861,4
862,1
863,3
864,3
865,1
866,3
867,3
868,1
869,3
870,4
871,4
872,3
873,2
874,2
875,2
876,3
877,1
878,2
879,1
880,1
881,4
882,3
883,3
884,1
885,3
886,3
887,2
888,4
889,4
890,3
891,2
892,2
893,2
894,3
895,4
896,1
897,1
898,3
899,3
900,2
901,3
902,3
903,3
904,1
905,2
906,3
907,4
908,3
909,4
910,4
911,4
912,2
913,1
914,2
915,1
916,3
917,4
918,4
919,3
920,2
921,1
922,2
923,4
924,3
925,2
926,3
927,2
928,2
929,4
930,3
931,4
932,4
933,3
934,2
935,4
936,4
937,2
938,4
939,1
940,4
941,2
942,1
943,1
944,3
945,3
946,2
947,4
948,4
949,2
950,3
951,3
952,2
953,2
954,1
955,1
956,1
957,1
958,1
959,2
960,3
961,2
962,2
963,4
964,3
965,2
966,3
967,3
968,2
969,4
970,4
971,1
972,1
973,4
974,4
975,4
976,3
977,2
978,2
979,1
980,2
981,4
982,4
983,1
984,2
985,1
986,2
987,4
988,2
989,1
990,3
991,2
992,2
993,1
994,4
995,4
996,3
997,3
998,2
999,2
1000,4
1,1
2,1
3,2
4,4
5,2
6,2
7,1
8,3
9,2
10,3
11,2
12,3
13,1
14,2
15,2
16,4
17,2
18,3
19,4
20,1
21,3
22,2
23,4
24,4
25,2
26,4
27,4
28,2
29,1
30,3
31,1
32,2
33,4
34,1
35,2
36,4
37,3
38,4
39,4
40,2
41,4
42,3
43,2
44,3
45,2
46,3
47,3
48,3
49,2
50,4
51,4
52,3
53,2
54,4
55,4
56,1
57,2
58,1
59,4
60,1
61,3
62,1
63,2
64,2
65,1
66,2
67,2
68,1
69,3
70,3
71,4
72,1
73,3
74,3
75,3
76,4
77,2
78,1
79,4
80,3
81,4
82,3
83,2
84,4
85,2
86,2
87,4
88,4
89,1
90,3
91,2
92,2
93,4
94,3
95,3
96,2
97,1
98,3
99,4
100,3
101,1
102,3
103,1
104,1
105,4
106,4
107,3
108,3
109,1
110,2
111,2
112,4
113,2
114,4
115,1
116,4
117,1
118,1
119,1
120,4
121,2
122,3
123,1
124,2
125,4
126,1
127,2
128,2
129,1
130,2
131,3
132,2
133,3
134,4
135,2
136,1
137,2
138,4
139,3
140,3
141,2
142,1
143,2
144,1
145,2
146,1
147,3
148,2
149,2
150,1
151,1
152,3
153,2
154,1
155,4
156,3
157,2
158,4
159,2
160,2
161,3
162,1
163,2
164,4
165,4
166,3
167,3
168,4
169,1
170,3
171,4
172,3
173,3
174,1
175,2
176,3
177,2
178,1
179,1
180,3
181,4
182,4
183,1
184,1
185,2
186,4
187,2
188,4
189,1
190,4
191,2
192,3
193,1
194,4
195,1
196,4
197,4
198,3
199,4
200,4
201,1
202,1
203,1
204,2
205,2
206,4
207,1
208,3
209,3
210,1
211,1
212,4
213,4
214,1
215,2
216,1
217,4
218,2
219,3
220,3
221,1
222,3
223,1
224,2
225,1
226,4
227,2
228,2
229,2
230,3
231,3
232,2
233,2
234,2
235,1
236,3
237,2
238,2
239,1
240,2
241,4
242,1
243,1
244,1
245,3
246,4
247,4
248,1
249,3
250,1
251,2
252,4
253,2
254,1
255,4
256,2
257,2
258,3
259,3
260,4
261,3
262,3
263,1
264,4
265,1
266,3
267,4
268,1
269,3
270,2
271,3
272,2
273,2
274,2
275,1
276,1
277,4
278,3
279,2
280,3
281,2
282,3
283,4
284,3
285,2
286,3
287,4
288,1
289,3
290,2
291,2
292,3
293,4
294,4
295,3
296,3
297,2
298,4
299,2
300,4
301,1
302,1
303,2
304,1
305,2
306,1
307,2
308,2
309,4
310,1
311,3
312,1
313,3
314,1
315,2
316,2
317,3
318,2
319,1
320,1
321,3
322,1
323,4
324,3
325,2
326,2
327,4
328,3
329,3
330,2
331,1
332,4
333,3
334,4
335,2
336,2
337,4
338,3
339,1
340,3
341,4
342,4
343,2
344,1
345,4
346,1
347,1
348,1
349,1
350,2
351,4
352,2
353,4
354,3
355,1
356,4
357,3
358,4
359,4
360,3
361,2
362,3
363,4
364,4
365,2
366,1
367,3
368,3
369,2
370,3
371,1
372,2
373,2
374,3
375,4
376,2
377,1
378,3
379,2
380,2
381,3
382,1
383,3
384,1
385,3
386,4
387,3
388,3
389,2
390,1
391,4
392,2
393,3
394,4
395,3
396,1
397,4
398,2
399,4
400,1
401,1
402,1
403,4
404,4
405,3
406,2
407,1
408,3
409,2
410,2
411,3
412,2
413,2
414,1
415,4
416,3
417,1
418,3
419,2
420,4
421,1
422,2
423,4
424,3
425,2
426,1
427,4
428,2
429,1
430,2
431,2
432,4
433,1
434,4
435,4
436,3
437,1
438,3
439,4
440,2
441,3
442,4
443,2
444,4
445,1
446,4
447,4
448,3
449,2
450,3
451,3
452,4
453,3
454,4
455,4
456,4
457,4
458,4
459,2
460,2
461,1
462,2
463,3
464,3
465,3
466,1
467,1
468,4
469,3
470,4
471,2
472,2
473,1
474,1
475,1
476,4
477,4
478,4
479,2
480,1
481,3
482,2
483,2
484,1
485,4
486,2
487,3
488,4
489,1
490,3
491,2
492,3
493,2
494,1
495,2
496,3
497,1
498,2
499,1
500,3
501,4
502,1
503,1
504,3
505,4
506,3
507,3
508,1
509,1
510,2
511,4
512,1
513,4
514,4
515,4
516,1
517,2
518,1
519,3
520,1
521,1
522,2
523,4
524,2
525,3
526,4
527,3
528,2
529,1
530,1
531,4
532,2
533,2
534,1
535,3
536,2
537,1
538,2
539,2
540,1
541,2
542,2
543,2
544,4
545,3
546,1
547,4
548,1
549,2
550,2
551,4
552,1
553,3
554,2
555,2
556,2
557,1
558,2
559,1
560,4
561,1
562,2
563,2
564,3
565,2
566,1
567,4
568,3
569,3
570,2
571,1
572,3
573,2
574,1
575,1
576,3
577,2
578,4
579,3
580,3
581,3
582,4
583,3
584,3
585,2
586,2
587,3
588,1
589,4
590,3
591,1
592,1
593,2
594,2
595,3
596,2
597,3
598,4
599,2
600,3
601,3
602,1
603,2
604,1
605,3
606,2
607,1
608,3
609,2
610,4
611,2
612,3
613,4
614,2
615,3
616,3
617,1
618,2
619,4
620,1
621,3
622,3
623,3
624,3
625,1
626,1
627,3
628,1
629,2
630,2
631,4
632,4
633,2
634,4
635,2
636,4
637,2
638,3
639,3
640,4
641,3
642,3
643,1
644,3
645,1
646,4
647,3
648,2
649,1
650,1
651,2
652,2
653,1
654,2
655,4
656,1
657,2
658,1
659,1
660,4
661,1
662,1
663,1
664,3
665,4
666,3
667,4
668,1
669,2
670,3
671,2
672,4
673,4
674,1
675,1
676,4
677,2
678,4
679,4
680,4
681,3
682,2
683,1
684,4
685,4
686,1
687,4
688,3
689,2
690,1
691,2
692,3
693,1
694,1
695,2
696,3
697,1
698,2
699,1
700,3
701,4
702,3
703,4
704,4
705,3
706,3
707,2
708,2
709,2
710,4
711,1
712,1
713,1
714,2
715,4
716,1
717,1
718,3
719,1
720,2
721,3
722,1
723,4
724,2
725,2
726,2
727,2
728,4
729,3
730,4
731,2
732,3
733,4
734,2
735,4
736,3
737,1
738,3
739,2
740,3
741,2
742,2
743,1
744,3
745,3
746,1
747,4
748,3
749,3
750,3
751,1
752,3
753,3
754,2
755,3
756,4
757,2
758,1
759,2
760,4
761,1
762,2
763,2
764,1
765,4
766,1
767,3
768,2
769,1
770,2
771,3
772,2
773,2
774,4
775,4
776,3
777,4
778,1
779,1
780,3
781,2
782,4
783,1
784,3
785,2
786,4
787,1
788,1
789,1
790,1
791,1
792,2
793,3
794,2
795,4
796,2
797,2
798,1
799,3
800,1
801,4
802,4
803,1
804,1
805,4
806,4
807,2
808,1
809,2
810,4
811,4
812,1
813,4
814,2
815,2
816,2
817,4
818,4
819,3
820,1
821,3
822,4
823,4
824,4
825,4
826,2
827,3
828,2
829,2
830,2
831,2
832,4
833,4
834,1
835,3
836,3
837,4
838,4
839,3
840,1
841,4
842,2
843,1
844,4
845,4
846,4
847,3
848,1
849,2
850,2
851,1
852,1
853,1
854,4
855,4
856,4
857,2
858,2
859,2
860,3
861,1
862,3
863,2
864,3
865,3
866,4
867,4
868,1
869,3
870,4
871,3
872,3
873,1
874,3
875,3
876,3
877,1
878,3
879,3
880,2
881,1
882,1
883,1
884,2
885,4
886,4
887,1
888,1
889,3
890,3
891,4
892,2
893,1
894,4
895,2
896,3
897,1
898,3
899,2
900,1
901,3
902,1
903,3
904,1
905,4
906,4
907,2
908,3
909,1
910,2
911,1
912,3
913,2
914,2
915,4
916,4
917,1
918,2
919,2
920,4
921,1
922,4
923,1
924,3
925,1
926,2
927,1
928,2
929,1
930,2
931,4
932,2
933,1
934,3
935,3
936,4
937,4
938,2
939,2
940,4
941,2
942,2
943,3
944,3
945,4
946,1
947,3
948,3
949,2
950,2
951,4
952,3
953,3
954,3
955,2
956,1
957,3
958,2
959,3
960,3
961,4
962,1
963,1
964,2
965,4
966,1
967,1
968,1
969,1
970,3
971,1
972,4
973,1
974,1
975,2
976,3
977,2
978,1
979,2
980,3
981,2
982,4
983,1
984,3
985,2
986,2
987,1
988,4
989,4
990,1
991,3
992,1
993,4
994,2
995,4
996,1
997,4
998,2
999,1
1000,2
